@relation example

@attribute id numeric
@attribute gender {female,male}
@attribute age_category {21-24,33-36,25-28,51-80,17-20,29-32,37-50,13-16}
@attribute relationship {Single,Married,'In a relationship',Engaged}
@attribute privacy {2.0,7-10,3-4,21-64,11-20,5-6}
@attribute pos numeric
@attribute attitude numeric

@data
5020,male,17-20,Single,2.0,1,0
5021,male,17-20,'In a relationship',2.0,1,0
5022,male,17-20,'In a relationship',2.0,2,1
5023,male,17-20,'In a relationship',2.0,2,1
5024,male,17-20,'In a relationship',2.0,2,1
5025,male,17-20,'In a relationship',2.0,2,1
5026,male,17-20,'In a relationship',2.0,1,0
5027,male,17-20,'In a relationship',2.0,2,1
5028,male,17-20,'In a relationship',2.0,2,1
5029,male,17-20,'In a relationship',2.0,2,1
5030,male,17-20,'In a relationship',2.0,1,0
5031,male,17-20,'In a relationship',2.0,1,0
5032,male,17-20,'In a relationship',2.0,1,0
5033,male,17-20,'In a relationship',2.0,2,1
5034,male,17-20,'In a relationship',2.0,1,0
5035,male,17-20,'In a relationship',2.0,1,-1
5036,male,17-20,'In a relationship',2.0,2,1
5037,male,17-20,'In a relationship',2.0,1,0
5038,male,17-20,'In a relationship',2.0,2,1
5039,male,17-20,'In a relationship',2.0,1,0
5040,male,17-20,'In a relationship',2.0,1,0
5041,male,17-20,'In a relationship',2.0,1,0
5042,male,17-20,'In a relationship',2.0,1,0
5043,male,17-20,'In a relationship',2.0,2,1
5044,male,17-20,'In a relationship',2.0,1,0
5045,male,17-20,'In a relationship',2.0,2,1
5046,male,17-20,'In a relationship',2.0,1,0
5047,male,21-24,Single,2.0,1,0
5048,male,21-24,Single,2.0,1,0
5049,male,21-24,Single,2.0,1,0
5050,male,21-24,Single,2.0,1,0
5051,male,21-24,Single,2.0,1,0
5052,male,21-24,Single,2.0,1,0
5053,male,21-24,Single,2.0,1,0
5054,male,17-20,'In a relationship',2.0,2,1
5055,male,17-20,'In a relationship',2.0,1,0
5056,male,21-24,Single,2.0,1,-1
5057,male,21-24,Single,2.0,1,0
5058,male,17-20,'In a relationship',2.0,2,1
5059,male,17-20,'In a relationship',2.0,1,-1
5060,male,21-24,Single,2.0,1,0
5061,male,17-20,'In a relationship',2.0,2,1
5062,male,17-20,'In a relationship',2.0,1,0
5063,male,17-20,'In a relationship',2.0,2,1
5064,male,17-20,'In a relationship',2.0,1,0
5065,male,17-20,'In a relationship',2.0,1,0
5066,male,17-20,'In a relationship',2.0,1,0
5067,male,17-20,'In a relationship',2.0,1,0
5068,male,17-20,'In a relationship',2.0,2,1
5069,male,17-20,'In a relationship',2.0,2,1
5070,male,17-20,'In a relationship',2.0,2,1
5071,male,17-20,'In a relationship',2.0,1,0
5072,male,17-20,'In a relationship',2.0,1,0
5073,male,17-20,'In a relationship',2.0,2,1
5074,male,17-20,'In a relationship',2.0,1,0
5075,male,17-20,'In a relationship',2.0,1,0
5076,male,17-20,'In a relationship',2.0,1,0
5077,male,17-20,'In a relationship',2.0,1,0
5078,male,17-20,'In a relationship',2.0,1,0
5079,male,17-20,'In a relationship',2.0,1,0
5080,male,17-20,'In a relationship',2.0,1,0
5081,male,17-20,'In a relationship',2.0,1,0
5082,male,17-20,'In a relationship',2.0,1,0
5083,male,17-20,'In a relationship',2.0,1,0
5084,male,17-20,'In a relationship',2.0,1,0
5085,male,17-20,'In a relationship',2.0,1,0
5086,male,17-20,'In a relationship',2.0,2,1
5087,male,17-20,'In a relationship',2.0,2,1
5088,male,17-20,'In a relationship',2.0,1,0
5089,male,17-20,'In a relationship',2.0,1,0
5090,male,17-20,'In a relationship',2.0,1,0
5091,male,17-20,'In a relationship',2.0,1,0
5092,male,17-20,'In a relationship',2.0,1,-1
5093,male,17-20,'In a relationship',2.0,1,-1
5094,male,17-20,'In a relationship',2.0,1,0
5095,male,17-20,'In a relationship',2.0,2,1
5096,male,17-20,'In a relationship',2.0,1,0
5097,male,17-20,'In a relationship',2.0,1,0
5098,male,17-20,'In a relationship',2.0,3,2
5099,male,17-20,'In a relationship',2.0,1,0
5100,male,17-20,'In a relationship',2.0,1,0
5101,male,17-20,'In a relationship',2.0,1,-1
5102,male,17-20,'In a relationship',2.0,1,0
5103,male,17-20,'In a relationship',2.0,1,0
5104,male,17-20,'In a relationship',2.0,1,0
5105,male,17-20,'In a relationship',2.0,2,1
5106,male,17-20,'In a relationship',2.0,1,-2
5107,male,17-20,'In a relationship',2.0,2,1
5108,male,17-20,'In a relationship',2.0,1,0
5109,male,17-20,'In a relationship',2.0,1,0
5110,male,17-20,'In a relationship',2.0,1,0
5111,male,17-20,'In a relationship',2.0,1,0
5112,male,17-20,'In a relationship',2.0,1,0
5113,male,17-20,'In a relationship',2.0,1,0
5114,male,17-20,'In a relationship',2.0,1,0
5115,male,17-20,'In a relationship',2.0,1,0
5116,male,17-20,'In a relationship',2.0,1,0
5117,male,17-20,'In a relationship',2.0,1,0
5118,male,17-20,'In a relationship',2.0,1,-1
5119,male,17-20,'In a relationship',2.0,1,0
5120,male,17-20,'In a relationship',2.0,1,0
5121,male,17-20,'In a relationship',2.0,2,1
5122,male,17-20,'In a relationship',2.0,1,0
5123,male,17-20,'In a relationship',2.0,1,0
5124,male,17-20,'In a relationship',2.0,1,0
5125,male,17-20,'In a relationship',2.0,1,0
5126,male,17-20,'In a relationship',2.0,1,0
5127,male,17-20,'In a relationship',2.0,1,0
5128,male,17-20,'In a relationship',2.0,1,0
5129,male,17-20,'In a relationship',2.0,1,0
5130,male,17-20,'In a relationship',2.0,1,0
5131,male,17-20,'In a relationship',2.0,1,0
5132,male,17-20,'In a relationship',2.0,1,0
5133,male,17-20,'In a relationship',2.0,1,0
5134,male,17-20,'In a relationship',2.0,1,0
5135,male,17-20,'In a relationship',2.0,1,0
5136,male,17-20,'In a relationship',2.0,1,0
5137,male,17-20,Single,2.0,2,1
5138,male,17-20,Single,2.0,1,0
5139,male,17-20,Single,2.0,1,0
5140,male,17-20,'In a relationship',2.0,1,0
5141,male,17-20,'In a relationship',2.0,1,0
5142,male,17-20,Single,2.0,2,1
5143,male,17-20,'In a relationship',2.0,1,0
5144,male,17-20,'In a relationship',2.0,1,0
5145,male,17-20,Single,2.0,1,0
5146,male,17-20,'In a relationship',2.0,1,0
5147,male,17-20,Single,2.0,1,0
5148,male,17-20,'In a relationship',2.0,1,0
5149,male,17-20,Single,2.0,1,0
5150,male,17-20,Single,2.0,1,0
5151,male,17-20,'In a relationship',2.0,1,0
5152,male,17-20,Single,2.0,1,0
5153,male,17-20,'In a relationship',2.0,1,0
5154,male,17-20,'In a relationship',2.0,1,-1
5155,male,17-20,'In a relationship',3-4,1,0
5156,male,17-20,'In a relationship',3-4,1,0
5157,male,17-20,'In a relationship',3-4,1,0
5158,male,17-20,'In a relationship',3-4,1,0
5159,male,17-20,'In a relationship',3-4,1,0
5160,male,17-20,'In a relationship',3-4,1,0
5161,male,17-20,'In a relationship',3-4,1,0
5162,male,17-20,'In a relationship',3-4,1,0
5163,male,17-20,'In a relationship',3-4,1,0
5164,male,17-20,'In a relationship',3-4,1,0
5165,male,17-20,'In a relationship',3-4,1,0
5166,male,17-20,'In a relationship',2.0,1,0
5167,male,17-20,'In a relationship',2.0,1,0
5168,male,17-20,'In a relationship',2.0,1,0
5169,male,17-20,'In a relationship',2.0,1,0
5170,male,17-20,'In a relationship',2.0,1,0
5171,male,17-20,'In a relationship',2.0,1,0
5172,male,17-20,'In a relationship',2.0,1,0
5173,male,17-20,'In a relationship',2.0,2,1
5174,male,17-20,Single,3-4,2,1
5175,male,17-20,'In a relationship',3-4,1,0
5176,male,17-20,Single,3-4,2,1
5177,male,17-20,Single,3-4,1,0
5178,male,17-20,'In a relationship',3-4,1,-1
5179,male,17-20,Single,3-4,2,0
5180,male,17-20,Single,3-4,2,1
5181,male,17-20,Single,3-4,2,1
5182,male,17-20,'In a relationship',3-4,1,0
5183,male,17-20,Single,3-4,1,0
5184,male,17-20,Single,3-4,1,0
5185,male,17-20,Single,3-4,1,0
5186,male,17-20,Single,3-4,1,0
5187,male,17-20,'In a relationship',3-4,1,0
5188,male,17-20,'In a relationship',3-4,1,0
5189,male,17-20,Single,3-4,1,0
5190,male,17-20,Single,3-4,1,0
5191,male,17-20,'In a relationship',2.0,1,0
5192,male,17-20,Single,2.0,1,0
5193,male,17-20,Single,2.0,1,-1
5194,male,17-20,Single,2.0,1,0
5195,male,17-20,'In a relationship',2.0,1,0
5196,male,17-20,'In a relationship',2.0,1,0
5197,male,17-20,Single,2.0,1,-1
5198,male,17-20,'In a relationship',2.0,1,-1
5199,male,17-20,Single,2.0,1,0
5200,male,17-20,'In a relationship',2.0,1,0
5201,male,17-20,Single,2.0,1,0
5202,male,17-20,'In a relationship',2.0,1,-1
5203,male,17-20,'In a relationship',2.0,1,0
5204,male,17-20,Single,2.0,1,0
5205,male,17-20,'In a relationship',2.0,1,0
5206,male,17-20,'In a relationship',2.0,1,0
5207,male,17-20,'In a relationship',2.0,2,1
5208,male,17-20,Single,2.0,1,0
5209,male,17-20,Single,2.0,1,0
5210,male,17-20,'In a relationship',2.0,1,0
5211,male,17-20,'In a relationship',2.0,2,1
5212,male,17-20,'In a relationship',2.0,2,1
5213,male,17-20,'In a relationship',2.0,1,0
5214,male,17-20,'In a relationship',2.0,2,1
5215,male,17-20,'In a relationship',2.0,1,0
5216,male,17-20,'In a relationship',2.0,1,0
5217,male,17-20,'In a relationship',2.0,1,-1
5218,male,17-20,'In a relationship',2.0,1,0
5219,male,17-20,'In a relationship',2.0,1,0
5220,male,17-20,'In a relationship',2.0,1,0
5221,male,17-20,'In a relationship',2.0,1,0
5222,male,17-20,'In a relationship',2.0,2,1
5223,male,17-20,'In a relationship',2.0,1,-1
5224,male,17-20,'In a relationship',2.0,2,0
5225,male,17-20,'In a relationship',2.0,1,0
5226,male,17-20,'In a relationship',2.0,1,0
5227,male,17-20,Single,2.0,1,0
5228,male,17-20,'In a relationship',2.0,1,0
5229,male,17-20,'In a relationship',2.0,1,0
5230,male,17-20,'In a relationship',2.0,1,0
5231,male,17-20,Single,2.0,1,0
5232,male,17-20,'In a relationship',2.0,1,0
5233,male,17-20,'In a relationship',2.0,1,0
5234,male,17-20,'In a relationship',2.0,1,0
5235,male,17-20,'In a relationship',2.0,1,0
5236,male,17-20,'In a relationship',2.0,1,0
5237,male,17-20,Single,2.0,1,0
5238,male,17-20,'In a relationship',2.0,1,0
5239,male,17-20,Single,2.0,1,0
5240,male,17-20,Single,2.0,3,2
5241,male,17-20,'In a relationship',2.0,1,0
5242,male,17-20,'In a relationship',2.0,1,0
5243,male,17-20,'In a relationship',2.0,1,0
5244,male,17-20,'In a relationship',2.0,1,0
5245,male,17-20,'In a relationship',2.0,1,0
5246,male,17-20,'In a relationship',2.0,1,0
5247,male,17-20,'In a relationship',2.0,1,-1
5248,male,17-20,'In a relationship',2.0,1,0
5249,male,17-20,'In a relationship',2.0,1,0
5250,male,17-20,'In a relationship',2.0,1,0
5251,male,17-20,'In a relationship',2.0,1,0
5252,male,17-20,'In a relationship',2.0,1,0
5253,male,17-20,'In a relationship',2.0,1,0
5254,male,17-20,'In a relationship',2.0,1,0
5255,male,17-20,'In a relationship',2.0,1,0
5256,male,17-20,'In a relationship',2.0,1,0
5257,male,17-20,'In a relationship',2.0,1,0
5258,male,17-20,'In a relationship',2.0,1,0
5259,male,17-20,'In a relationship',2.0,1,0
5260,male,17-20,'In a relationship',2.0,2,1
5261,male,17-20,'In a relationship',2.0,2,1
5262,male,17-20,'In a relationship',2.0,1,0
5263,male,17-20,'In a relationship',2.0,1,0
5264,male,17-20,'In a relationship',2.0,2,1
5265,male,17-20,'In a relationship',2.0,1,0
5266,male,17-20,'In a relationship',2.0,1,0
5267,male,17-20,'In a relationship',2.0,2,1
5268,male,17-20,'In a relationship',2.0,1,0
5269,male,17-20,'In a relationship',2.0,1,-1
5270,male,17-20,'In a relationship',2.0,1,0
5271,male,17-20,'In a relationship',2.0,1,0
5272,male,17-20,'In a relationship',2.0,1,0
5273,male,17-20,'In a relationship',2.0,1,0
5274,male,17-20,'In a relationship',2.0,1,-1
5275,male,17-20,'In a relationship',2.0,2,0
5276,male,17-20,'In a relationship',2.0,2,1
5277,male,17-20,'In a relationship',2.0,1,0
5278,male,17-20,'In a relationship',2.0,1,0
5279,male,17-20,'In a relationship',2.0,1,0
5280,male,17-20,'In a relationship',2.0,1,0
5281,male,17-20,'In a relationship',2.0,1,0
5282,male,17-20,'In a relationship',2.0,1,0
5283,male,17-20,'In a relationship',2.0,1,0
5284,male,17-20,'In a relationship',2.0,1,0
5285,male,17-20,'In a relationship',2.0,1,0
5286,male,17-20,'In a relationship',2.0,1,0
5287,male,17-20,'In a relationship',2.0,1,0
5288,male,17-20,'In a relationship',2.0,1,0
5289,male,17-20,'In a relationship',2.0,1,0
5290,male,17-20,'In a relationship',2.0,1,0
5291,male,17-20,'In a relationship',2.0,1,-1
5292,male,17-20,'In a relationship',2.0,1,0
5293,male,17-20,'In a relationship',2.0,1,0
5294,male,17-20,'In a relationship',2.0,2,1
5295,male,17-20,'In a relationship',2.0,1,0
5296,male,17-20,'In a relationship',2.0,1,0
5297,male,17-20,'In a relationship',2.0,1,0
5298,male,17-20,'In a relationship',2.0,1,0
5299,male,17-20,'In a relationship',2.0,2,1
5300,male,17-20,'In a relationship',2.0,1,0
5301,male,17-20,'In a relationship',2.0,1,0
5302,male,17-20,'In a relationship',2.0,1,0
5303,male,17-20,'In a relationship',2.0,1,0
5304,male,17-20,'In a relationship',2.0,1,0
5305,male,17-20,'In a relationship',2.0,1,0
5306,male,17-20,'In a relationship',2.0,1,0
5307,male,17-20,'In a relationship',2.0,1,0
5308,male,17-20,'In a relationship',2.0,1,0
5309,male,17-20,'In a relationship',2.0,1,0
5310,male,17-20,'In a relationship',2.0,1,0
5311,male,17-20,'In a relationship',2.0,1,0
5312,male,17-20,'In a relationship',2.0,1,0
5313,male,17-20,'In a relationship',2.0,1,0
5314,male,17-20,'In a relationship',2.0,2,1
5315,male,17-20,'In a relationship',3-4,1,0
5316,male,17-20,'In a relationship',3-4,1,0
5317,male,17-20,'In a relationship',3-4,1,0
5318,male,17-20,'In a relationship',3-4,2,1
5319,male,17-20,'In a relationship',3-4,1,0
5320,male,17-20,'In a relationship',3-4,1,0
5321,male,17-20,'In a relationship',3-4,1,0
5322,male,17-20,'In a relationship',3-4,1,0
5323,male,17-20,'In a relationship',3-4,1,0
5324,male,17-20,'In a relationship',3-4,1,-1
5325,male,17-20,'In a relationship',2.0,1,0
5326,male,17-20,'In a relationship',2.0,1,0
5327,male,17-20,'In a relationship',2.0,1,0
5328,male,17-20,'In a relationship',2.0,1,0
5329,male,17-20,'In a relationship',2.0,1,0
5330,male,17-20,'In a relationship',2.0,1,0
5331,male,17-20,'In a relationship',2.0,1,0
5332,male,17-20,'In a relationship',2.0,1,0
5333,male,17-20,'In a relationship',2.0,1,0
5334,male,17-20,'In a relationship',2.0,1,0
5335,male,17-20,'In a relationship',2.0,1,0
5336,male,17-20,'In a relationship',2.0,1,0
5337,male,17-20,'In a relationship',3-4,1,0
5338,male,17-20,'In a relationship',2.0,1,0
5339,male,17-20,'In a relationship',2.0,1,0
5340,male,17-20,'In a relationship',2.0,1,0
5341,male,17-20,'In a relationship',2.0,1,0
5342,male,17-20,'In a relationship',2.0,1,-1
5343,male,17-20,'In a relationship',2.0,1,0
5344,male,17-20,'In a relationship',2.0,1,0
5345,male,17-20,'In a relationship',2.0,1,0
5346,male,17-20,'In a relationship',2.0,2,1
5347,male,17-20,'In a relationship',2.0,2,1
5348,male,17-20,'In a relationship',2.0,1,0
5349,male,17-20,'In a relationship',2.0,1,0
5350,male,17-20,'In a relationship',2.0,1,0
5351,male,17-20,'In a relationship',2.0,1,0
5352,male,17-20,'In a relationship',2.0,1,0
5353,male,17-20,'In a relationship',2.0,1,0
5354,male,17-20,'In a relationship',2.0,1,0
5355,male,17-20,'In a relationship',11-20,2,1
5356,male,17-20,'In a relationship',11-20,2,1
5357,male,17-20,'In a relationship',11-20,2,1
5358,male,17-20,'In a relationship',11-20,2,1
5359,male,17-20,'In a relationship',2.0,2,1
5360,male,17-20,'In a relationship',2.0,2,1
5361,male,17-20,'In a relationship',2.0,1,0
5362,male,17-20,'In a relationship',2.0,1,-1
5363,male,17-20,Single,2.0,2,1
5364,male,17-20,'In a relationship',3-4,2,1
5365,male,17-20,'In a relationship',3-4,3,2
5366,male,17-20,'In a relationship',3-4,2,1
5367,male,17-20,'In a relationship',5-6,3,2
5368,male,17-20,'In a relationship',5-6,2,1
5369,male,17-20,'In a relationship',5-6,2,1
5370,male,17-20,'In a relationship',2.0,1,0
5371,male,17-20,'In a relationship',2.0,2,1
5372,male,17-20,'In a relationship',2.0,2,1
5373,male,17-20,'In a relationship',2.0,2,1
5374,female,17-20,Single,2.0,1,-1
5375,female,17-20,Single,2.0,1,0
5376,female,17-20,Single,2.0,1,0
5377,female,17-20,Single,2.0,2,1
5378,female,17-20,Single,2.0,2,0
5379,male,21-24,'In a relationship',2.0,2,1
5380,male,21-24,'In a relationship',2.0,1,0
5381,male,21-24,'In a relationship',2.0,1,0
5382,male,21-24,'In a relationship',2.0,1,0
5383,male,21-24,'In a relationship',2.0,1,-1
5384,male,21-24,'In a relationship',2.0,1,0
5385,male,21-24,'In a relationship',2.0,2,1
5386,male,21-24,'In a relationship',2.0,2,1
5387,female,17-20,Single,11-20,2,1
5388,female,21-24,'In a relationship',11-20,1,0
5389,male,25-28,Single,11-20,1,0
5390,female,25-28,'In a relationship',11-20,1,0
5391,female,25-28,'In a relationship',11-20,1,-1
5392,female,21-24,'In a relationship',11-20,1,0
5393,female,21-24,'In a relationship',2.0,1,0
5394,female,21-24,'In a relationship',2.0,1,0
5395,female,21-24,'In a relationship',2.0,1,0
5396,female,21-24,'In a relationship',2.0,1,0
5397,female,21-24,'In a relationship',2.0,1,0
5398,female,21-24,'In a relationship',3-4,1,0
5399,female,21-24,'In a relationship',3-4,1,0
5400,female,21-24,'In a relationship',3-4,1,0
5401,female,21-24,'In a relationship',3-4,1,0
5402,female,21-24,'In a relationship',3-4,1,0
5403,female,21-24,'In a relationship',3-4,2,1
5404,female,21-24,'In a relationship',3-4,2,1
5405,female,21-24,'In a relationship',3-4,1,0
5406,male,25-28,Single,2.0,1,0
5407,male,25-28,Single,2.0,1,0
5408,male,25-28,Single,2.0,1,0
5409,male,25-28,Single,2.0,1,0
5410,male,25-28,Single,2.0,2,1
5411,male,25-28,Single,2.0,1,0
5412,male,25-28,Single,2.0,1,0
5413,male,25-28,Single,2.0,2,1
5414,male,25-28,Single,2.0,2,1
5415,male,25-28,Single,2.0,1,0
5416,male,25-28,Single,2.0,1,0
5417,male,21-24,'In a relationship',2.0,1,0
5418,male,21-24,'In a relationship',2.0,1,0
5419,male,21-24,'In a relationship',2.0,1,0
5420,male,21-24,'In a relationship',2.0,1,-1
5421,male,21-24,Single,2.0,2,1
5422,male,21-24,Single,2.0,1,0
5423,male,21-24,Single,2.0,1,0
5424,male,21-24,Single,2.0,2,1
5425,male,21-24,Single,2.0,2,0
5426,male,21-24,Single,2.0,1,0
5427,male,21-24,Single,2.0,1,0
5428,male,21-24,Single,2.0,1,0
5429,male,21-24,Single,2.0,2,1
5430,male,21-24,Single,2.0,1,0
5431,male,21-24,Single,2.0,1,0
5432,male,21-24,Single,2.0,1,0
5433,male,21-24,Single,2.0,2,0
5434,male,21-24,Single,2.0,2,1
5435,male,21-24,Single,2.0,1,0
5436,male,21-24,Single,2.0,1,0
5437,male,21-24,Single,2.0,2,1
5438,male,21-24,Single,2.0,1,0
5439,male,21-24,Single,2.0,1,-1
5440,male,21-24,Single,2.0,1,0
5441,male,21-24,Single,2.0,1,0
5442,male,21-24,Single,2.0,1,0
5443,female,17-20,'In a relationship',2.0,1,0
5444,female,17-20,'In a relationship',2.0,2,1
5445,female,17-20,'In a relationship',2.0,1,0
5446,female,17-20,'In a relationship',2.0,1,-1
5447,female,17-20,'In a relationship',2.0,1,0
5448,female,17-20,'In a relationship',2.0,1,0
5449,female,17-20,'In a relationship',2.0,2,1
5450,female,17-20,'In a relationship',2.0,1,0
5451,female,17-20,'In a relationship',2.0,1,0
5452,female,17-20,'In a relationship',2.0,1,0
5453,female,17-20,'In a relationship',2.0,2,1
5454,female,37-50,Married,3-4,1,-1
5455,female,37-50,Married,3-4,1,-1
5456,female,37-50,Married,3-4,1,-1
5457,female,37-50,Married,3-4,2,1
5458,female,37-50,Married,3-4,1,0
5459,male,25-28,'In a relationship',2.0,2,1
5460,male,25-28,'In a relationship',2.0,1,0
5461,male,25-28,'In a relationship',2.0,2,1
5462,male,25-28,'In a relationship',2.0,2,1
5463,male,25-28,'In a relationship',2.0,1,0
5464,male,25-28,'In a relationship',2.0,2,1
5465,male,25-28,'In a relationship',2.0,2,1
5466,male,25-28,'In a relationship',2.0,1,0
5467,male,25-28,'In a relationship',2.0,2,1
5468,male,29-32,'In a relationship',2.0,1,0
5469,male,29-32,'In a relationship',2.0,1,0
5470,male,29-32,'In a relationship',2.0,2,1
5471,male,29-32,'In a relationship',2.0,2,1
5472,male,29-32,'In a relationship',2.0,1,0
5473,male,29-32,'In a relationship',2.0,1,0
5474,male,29-32,'In a relationship',2.0,1,0
5475,male,29-32,'In a relationship',2.0,1,0
5476,male,29-32,'In a relationship',2.0,1,0
5477,male,29-32,'In a relationship',2.0,1,0
5478,male,29-32,'In a relationship',2.0,1,0
5479,male,21-24,Single,2.0,2,1
5480,male,21-24,Single,2.0,1,0
5481,male,21-24,Single,2.0,1,0
5482,male,21-24,Single,2.0,2,1
5483,male,21-24,Single,2.0,2,1
5484,male,21-24,Single,2.0,2,1
5485,male,21-24,Single,2.0,1,0
5486,male,21-24,Single,2.0,1,0
5487,male,21-24,Single,2.0,1,0
5488,male,21-24,Single,2.0,3,2
5489,female,51-80,Married,2.0,2,1
5490,male,51-80,Single,2.0,1,0
5491,male,51-80,Single,2.0,2,-1
5492,male,51-80,Single,2.0,1,0
5493,male,51-80,Single,2.0,1,-3
5494,male,51-80,Single,2.0,2,1
5495,male,51-80,Single,2.0,1,0
5496,male,51-80,Single,2.0,1,0
5497,male,25-28,'In a relationship',2.0,1,-1
5498,male,25-28,'In a relationship',2.0,1,0
5499,male,25-28,Single,2.0,1,0
5500,male,25-28,Single,2.0,1,0
5501,male,25-28,Single,2.0,1,0
5502,male,25-28,Single,2.0,1,0
5503,male,25-28,Single,2.0,1,0
5504,male,25-28,Single,2.0,1,0
5505,male,25-28,Single,11-20,1,0
5506,male,25-28,Single,11-20,1,0
5507,male,21-24,Single,2.0,1,0
5508,male,21-24,Single,2.0,1,0
5509,male,21-24,Single,2.0,1,0
5510,male,21-24,Single,2.0,2,1
5511,male,21-24,Single,2.0,1,0
5512,male,21-24,Single,2.0,1,0
5513,male,25-28,'In a relationship',2.0,1,0
5514,male,25-28,'In a relationship',2.0,1,0
5515,male,25-28,'In a relationship',2.0,1,0
5516,male,25-28,'In a relationship',2.0,1,0
5517,male,25-28,'In a relationship',2.0,1,0
5518,male,25-28,'In a relationship',2.0,1,0
5519,male,25-28,'In a relationship',2.0,1,0
5520,female,21-24,'In a relationship',2.0,1,0
5521,female,21-24,'In a relationship',2.0,1,0
5522,female,21-24,'In a relationship',2.0,1,0
5523,female,21-24,'In a relationship',2.0,1,0
5524,female,21-24,'In a relationship',2.0,1,0
5525,female,21-24,'In a relationship',2.0,1,0
5526,female,21-24,'In a relationship',2.0,2,1
5527,female,21-24,'In a relationship',2.0,1,0
5528,female,21-24,'In a relationship',2.0,1,0
5529,female,21-24,'In a relationship',2.0,1,0
5530,female,25-28,'In a relationship',2.0,1,0
5531,male,29-32,Engaged,2.0,1,0
5532,male,29-32,Engaged,2.0,2,1
5533,male,29-32,Engaged,2.0,2,1
5534,male,29-32,Engaged,2.0,2,1
5535,male,29-32,Engaged,2.0,2,1
5536,male,29-32,Engaged,2.0,2,0
5537,male,29-32,Engaged,2.0,1,0
5538,female,33-36,'In a relationship',2.0,2,1
5539,female,33-36,'In a relationship',2.0,2,0
5540,female,33-36,'In a relationship',2.0,2,1
5541,female,33-36,'In a relationship',2.0,1,-1
5542,female,33-36,'In a relationship',2.0,2,1
5543,female,33-36,'In a relationship',2.0,1,0
5544,female,33-36,'In a relationship',2.0,1,0
5545,male,29-32,Engaged,21-64,2,1
5546,female,25-28,Married,21-64,1,0
5547,male,25-28,'In a relationship',21-64,2,1
5548,male,25-28,'In a relationship',5-6,1,0
5549,male,25-28,'In a relationship',5-6,1,0
5550,male,25-28,'In a relationship',5-6,1,0
5551,male,25-28,'In a relationship',5-6,2,1
5552,male,25-28,'In a relationship',5-6,1,0
5553,male,25-28,'In a relationship',5-6,1,0
5554,male,25-28,'In a relationship',11-20,1,0
5555,male,25-28,'In a relationship',11-20,1,0
5556,male,25-28,'In a relationship',3-4,1,-1
5557,male,25-28,'In a relationship',3-4,1,0
5558,male,25-28,'In a relationship',3-4,1,0
5559,male,25-28,'In a relationship',3-4,2,1
5560,male,25-28,'In a relationship',3-4,1,-3
5561,male,25-28,'In a relationship',3-4,1,0
5562,male,25-28,'In a relationship',3-4,1,0
5563,male,25-28,'In a relationship',3-4,1,0
5564,male,25-28,'In a relationship',2.0,2,0
5565,male,25-28,'In a relationship',2.0,2,-2
5566,male,25-28,'In a relationship',2.0,2,1
5567,male,25-28,'In a relationship',2.0,2,1
5568,male,25-28,'In a relationship',2.0,1,0
5569,male,25-28,'In a relationship',2.0,2,1
5570,male,25-28,'In a relationship',2.0,1,0
5571,male,25-28,'In a relationship',2.0,1,0
5572,male,25-28,'In a relationship',2.0,2,-1
5573,male,25-28,'In a relationship',2.0,1,0
5574,female,29-32,'In a relationship',21-64,2,0
5575,male,25-28,'In a relationship',21-64,1,-1
5576,male,25-28,'In a relationship',2.0,1,0
5577,male,25-28,'In a relationship',2.0,1,0
5578,male,25-28,'In a relationship',2.0,1,0
5579,male,25-28,'In a relationship',2.0,1,0
5580,male,25-28,'In a relationship',2.0,1,0
5581,male,25-28,'In a relationship',2.0,1,0
5582,male,25-28,'In a relationship',2.0,1,0
5583,male,25-28,'In a relationship',2.0,1,0
5584,male,25-28,'In a relationship',2.0,1,0
5585,male,25-28,'In a relationship',2.0,2,1
5586,male,25-28,'In a relationship',2.0,1,0
5587,male,25-28,'In a relationship',2.0,2,1
5588,male,25-28,'In a relationship',2.0,1,0
5589,male,25-28,'In a relationship',3-4,1,0
5590,male,37-50,Married,2.0,1,0
5591,male,37-50,Married,2.0,1,0
5592,male,37-50,Married,2.0,1,0
5593,male,37-50,Married,2.0,1,0
5594,male,37-50,Married,2.0,1,0
5595,male,37-50,Married,2.0,1,0
5596,male,37-50,Married,2.0,1,0
5597,male,37-50,Married,2.0,1,0
5598,male,37-50,Married,2.0,1,0
5599,male,29-32,Single,2.0,1,-2
5600,male,29-32,Single,2.0,2,1
5601,male,29-32,Single,2.0,1,0
5602,male,29-32,Single,2.0,1,0
5603,male,29-32,Single,2.0,1,0
5604,male,29-32,Single,2.0,1,0
5605,male,29-32,Single,2.0,1,0
5606,male,29-32,Single,2.0,1,0
5607,female,25-28,'In a relationship',2.0,2,-2
5608,female,25-28,'In a relationship',2.0,1,-3
5609,female,25-28,'In a relationship',2.0,1,0
5610,female,25-28,'In a relationship',2.0,1,0
5611,female,25-28,'In a relationship',2.0,1,-1
5612,female,25-28,'In a relationship',2.0,1,0
5613,female,25-28,'In a relationship',2.0,1,0
5614,female,25-28,'In a relationship',2.0,1,0
5615,female,25-28,'In a relationship',2.0,1,0
5616,female,25-28,'In a relationship',2.0,1,-1
5617,female,25-28,'In a relationship',2.0,1,0
5618,female,25-28,'In a relationship',2.0,1,0
